First,Last,Player,Team,Season,Min,Pos,Shots,SoT,Dist,Solo,Goals,xG,xPlace,G.xG,KeyP,Dist.key,Assts,xA,A.xA,xG.xA,xGperShot,xAperPass,GmxGperShot,AmxAperPass
Marco,Delgado,Marco Delgado,TOR,2015,1772,M,20,6,18.67371118,0.35,3,3.144645129,-0.781925161,-0.144645129,19,21.29156038,2,1.994444288,0.005555712,5.139089417,0.157232256,0.104970752,-0.007232256,0.000292406
Justin,Morrow,Justin Morrow,TOR,2016,2788,B,15,7,18.01005238,0.2,5,2.151218311,0.206364192,2.848781689,27,19.08544462,3,2.964404699,0.035595301,5.11562301,0.143414554,0.109792767,0.189918779,0.001318344
Shkelzen,Gashi,Shkelzen Gashi,COL,2017,1090,M,27,10,25.0485821,0.259259259,2,2.607254383,1.132312783,-0.607254383,24,14.19370814,1,2.494357245,-1.494357245,5.101611629,0.096564977,0.103931552,-0.022490903,-0.062264885
Diego,Rossi,Diego Rossi,LAFC,2018,707,A,22,11,17.20060724,0.090909091,4,3.156813774,0.817177026,0.843186226,13,16.92388176,3,1.942916727,1.057083273,5.099730501,0.143491535,0.149455133,0.038326647,0.081314098
Chad,Barrett,Chad Barrett,SEA,2015,759,F,18,8,13.5780292,0.111111111,5,4.330611063,0.208718548,0.669388937,9,19.2850084,0,0.756855303,-0.756855303,5.087466366,0.240589504,0.084095034,0.037188274,-0.084095034
Brad,Davis,Brad Davis,SKC,2016,1386,F,34,11,23.72313801,0.382352941,2,2.506005563,0.548304194,-0.506005563,31,18.05161968,1,2.575112275,-1.575112275,5.081117838,0.073706046,0.083068138,-0.014882517,-0.050810073
Dax,McCarty,Dax McCarty,NYRB,2015,2901,M,18,3,20.05240202,0.222222222,1,1.574027942,-0.315335407,-0.574027942,30,20.00012722,7,3.496041601,3.503958399,5.070069543,0.087445997,0.11653472,-0.031890441,0.116798613
Sebastian,Jaime,Sebastian Jaime,RSL,2015,1301,F,20,8,16.61304555,0.1,5,3.096643014,1.079576084,1.903356986,15,19.23902844,2,1.965832518,0.034167482,5.062475533,0.154832151,0.131055501,0.095167849,0.002277832
Marcelo,Sarvas,Marcelo Sarvas,DCU,2016,2354,M,23,6,26.82758338,0.52173913,1,2.114675609,-0.588886906,-1.114675609,27,22.29430563,2,2.92657523,-0.92657523,5.041250838,0.091942418,0.108391675,-0.048464157,-0.034317601
Mohammed,Saeid,Mohammed Saeid,"MIN, COL",2017,2635,M,17,3,27.98922497,0.588235294,1,1.020966055,0.67353077,-0.020966055,48,18.5002166,2,4.002581746,-2.002581746,5.023547801,0.060056827,0.08338712,-0.001233297,-0.041720453
Ilie,Sanchez,Ilie Sanchez,SKC,2018,967,M,13,4,20.02062064,0.615384615,2,3.004679829,0.181076016,-1.004679829,19,18.9845192,1,2.015207764,-1.015207764,5.019887593,0.231129218,0.106063567,-0.077283064,-0.053431988
Will,Johnson,Will Johnson,TOR,2016,1753,M,32,10,21.90899585,0.28125,2,3.859055767,-0.135243019,-1.859055767,13,20.73025225,3,1.159731335,1.840268665,5.018787102,0.120595493,0.089210103,-0.058095493,0.141559128
Yoshimar,Yotun,Yoshimar Yotun,ORL,2018,863,M,13,4,23.51788202,0.307692308,3,2.460398539,0.018693755,0.539601461,19,16.26375036,4,2.524576953,1.475423047,4.984975491,0.189261426,0.132872471,0.041507805,0.077653845
Anthony,Jackson-Hamel,Anthony Jackson-Hamel,MTL,2017,1222,F,32,14,15.72319271,0.1875,9,4.335040997,1.892901856,4.664959003,9,22.26058608,3,0.628973905,2.371026095,4.964014903,0.135470031,0.069885989,0.145779969,0.263447344
Miguel,Ibarra,Miguel Ibarra,MIN,2017,1872,A,22,12,20.2780835,0.090909091,3,2.250415463,0.837830535,0.749584537,25,19.01713269,3,2.71300345,0.28699655,4.963418913,0.102291612,0.108520138,0.034072024,0.011479862
Kemar,Lawrence,Kemar Lawrence,NYRB,2017,2207,B,17,4,22.10243204,0.470588235,1,1.614146032,-0.242753181,-0.614146032,15,15.62505079,5,3.33060198,1.66939802,4.944748012,0.094949767,0.222040132,-0.036126237,0.111293201
Dilly,Duka,Dilly Duka,MTL,2015,1866,A,34,13,22.22171064,0.176470588,2,2.798023741,-0.206176991,-0.798023741,23,20.97841708,2,2.118069168,-0.118069168,4.916092909,0.082294816,0.092089964,-0.023471286,-0.005133442
Matteo,Mancosu,Matteo Mancosu,MTL,2016,829,F,33,11,18.06922587,0.060606061,3,3.338408406,0.013790613,-0.338408406,9,18.93375889,3,1.573079057,1.426920943,4.911487464,0.101163891,0.174786562,-0.0102548,0.158546771
Romell,Quioto,Romell Quioto,HOU,2018,486,A,21,8,24.80618952,0.285714286,2,1.827990995,-0.783574749,0.172009005,16,12.49901424,4,3.065375616,0.934624384,4.893366612,0.08704719,0.191585976,0.008190905,0.058414024
Johnny,Russell,Johnny Russell,SKC,2018,889,F,36,14,17.88722171,0.194444444,5,3.789804332,0.142897703,1.210195668,11,20.00423245,0,1.060262053,-1.060262053,4.850066385,0.105272343,0.096387459,0.033616546,-0.096387459
Patrick,Nyarko,Patrick Nyarko,CHI,2015,1259,M,19,8,16.78745057,0.105263158,3,2.723570799,1.053856235,0.276429201,16,19.57702543,3,2.101044303,0.898955697,4.824615102,0.143345832,0.131315269,0.014548905,0.056184731
Sebastian,Lletget,Sebastian Lletget,LAG,2015,1495,M,29,13,19.09029904,0.206896552,7,2.887340766,1.422361389,4.112659234,17,19.60168129,0,1.914408701,-1.914408701,4.801749467,0.099563475,0.112612277,0.141815836,-0.112612277
Luke,Mulholland,Luke Mulholland,RSL,2017,2054,M,44,8,24.12709652,0.318181818,3,2.988079021,0.243524333,0.011920979,19,24.83293361,2,1.808839184,0.191160816,4.796918205,0.067910887,0.095202062,0.000270931,0.010061096
Ilsinho,Ilsinho,Ilsinho,PHI,2016,1362,A,30,7,22.56932784,0.233333333,2,3.318030639,-1.105187665,-1.318030639,16,18.5337546,2,1.468188658,0.531811342,4.786219297,0.110601021,0.091761791,-0.043934355,0.033238209
Stefan,Ishizaki,Stefan Ishizaki,LAG,2015,1692,M,25,8,26.06107742,0.44,1,1.260535881,0.203361526,-0.260535881,43,17.4226381,4,3.521963913,0.478036087,4.782499794,0.050421435,0.081906138,-0.010421435,0.011117118
Nelson,Valdez,Nelson Valdez,SEA,2016,980,F,30,11,13.50652416,0.233333333,0,4.346066032,-2.073331769,-4.346066032,4,22.41636895,1,0.435216367,0.564783633,4.781282399,0.144868868,0.108804092,-0.144868868,0.141195908
Marco,Pappa,Marco Pappa,SEA,2015,1512,M,37,15,28.32251477,0.351351351,3,1.899367764,0.392672651,1.100632236,33,17.81298285,4,2.877529437,1.122470563,4.776897202,0.051334264,0.087197862,0.029746817,0.034014259
Alex,Alex,Alex,HOU,2016,2611,M,42,11,22.90189393,0.30952381,5,3.053198777,0.95551148,1.946801223,22,20.08254465,2,1.722630925,0.277369075,4.775829702,0.072695209,0.078301406,0.04635241,0.012607685
Khiry,Shelton,Khiry Shelton,NYC,2016,1228,F,17,6,19.92509536,0.058823529,4,2.184751626,1.241500954,1.815248374,19,19.50372569,6,2.581262487,3.418737513,4.766014114,0.128514802,0.13585592,0.106779316,0.179933553
Darren,Mattocks,Darren Mattocks,POR,2016,989,A,20,10,17.63711369,0.2,1,1.878884512,0.702425984,-0.878884512,15,19.14148383,2,2.864905004,-0.864905004,4.743789516,0.093944226,0.190993667,-0.043944226,-0.057660334
Bastian,Schweinsteiger,Bastian Schweinsteiger,CHI,2017,2091,M,25,5,25.13796025,0.36,3,1.863169117,-0.030024864,1.136830883,34,26.26769493,2,2.868196005,-0.868196005,4.731365123,0.074526765,0.084358706,0.045473235,-0.025535177
Will,Bruin,Will Bruin,SEA,2018,572,F,17,7,13.61508442,0.176470588,2,3.138709885,-0.740362503,-1.138709885,9,20.4829261,1,1.558529578,-0.558529578,4.697239463,0.184629993,0.173169953,-0.066982934,-0.062058842
Kofi,Opare,Kofi Opare,DCU,2017,2344,D,33,7,13.54443261,0.060606061,2,2.690735852,-0.764683493,-0.690735852,7,13.07022066,1,2.005557561,-1.005557561,4.696293413,0.08153745,0.286508223,-0.020931389,-0.14365108
Taylor,Kemp,Taylor Kemp,DCU,2016,2894,B,23,3,27.29497988,0.434782609,1,0.926353976,-0.675190064,0.073646024,33,14.75789431,4,3.74768683,0.25231317,4.674040806,0.04027626,0.113566268,0.003202001,0.007645854
Joevin,Jones,Joevin Jones,CHI,2015,2379,B,16,4,22.52442704,0.1875,1,0.890105998,-0.070591541,0.109894002,32,16.26356154,1,3.780763624,-2.780763624,4.670869622,0.055631625,0.118148863,0.006868375,-0.086898863
Jack,Harrison,Jack Harrison,NYC,2016,1649,F,22,8,22.55167063,0.136363636,4,1.541046106,-0.011293346,2.458953894,32,19.9140102,6,3.11962522,2.88037478,4.660671327,0.07004755,0.097488288,0.111770632,0.090011712
Nick,DeLeon,Nick DeLeon,DCU,2015,2328,M,33,8,20.64285452,0.333333333,2,3.358511336,-1.19833815,-1.358511336,18,23.64460793,2,1.275262788,0.724737212,4.633774124,0.101773071,0.070847933,-0.04116701,0.040263178
Arturo,Alvarez,Arturo Alvarez,CHI,2017,1166,A,27,11,24.42110441,0.333333333,3,1.658470219,-0.254124759,1.341529781,22,18.44399647,2,2.972706484,-0.972706484,4.631176703,0.061424823,0.135123022,0.049686288,-0.044213931
Sal,Zizzo,Sal Zizzo,NYRB,2015,1108,B,16,3,21.41116547,0.375,0,2.249690862,-1.056310309,-2.249690862,14,14.73640491,2,2.381141623,-0.381141623,4.630832485,0.140605679,0.170081544,-0.140605679,-0.027224402
Alex,Muyl,Alex Muyl,NYRB,2016,1725,A,30,11,17.81963068,0.2,2,3.772078447,0.159040726,-1.772078447,13,21.35035609,3,0.85220784,2.14779216,4.624286286,0.125735948,0.065554449,-0.059069282,0.165214782
Adam,Jahn,Adam Jahn,"SJE, CLB",2016,662,F,23,8,12.84509592,0.130434783,6,4.584476245,-0.217172735,1.415523755,1,28.30130916,0,0.037086236,-0.037086236,4.621562481,0.199325054,0.037086236,0.061544511,-0.037086236
Darlington,Nagbe,Darlington Nagbe,POR,2017,2472,A,42,10,28.28706108,0.238095238,3,2.049302662,-0.297662209,0.950697338,35,24.74217948,2,2.567446133,-0.567446133,4.616748796,0.048792921,0.073355604,0.022635651,-0.016212747
Andy,Rose,Andy Rose,SEA,2015,1702,M,17,6,15.11019332,0.235294118,0,2.219843705,0.238100916,-2.219843705,14,17.22746876,3,2.372308371,0.627691629,4.592152076,0.130579041,0.169450598,-0.130579041,0.044835116
Kendall,Waston,Kendall Waston,VAN,2015,2634,D,36,14,12.33655771,0.027777778,2,4.052077722,0.328920604,-2.052077722,5,15.79323996,0,0.524276852,-0.524276852,4.576354574,0.112557715,0.10485537,-0.057002159,-0.10485537
Luis,Solignac,Luis Solignac,COL,2015,1286,F,26,9,19.80486956,0.230769231,0,2.526978985,-0.525675105,-2.526978985,19,23.36143546,2,2.045982258,-0.045982258,4.572961243,0.097191499,0.107683277,-0.097191499,-0.002420119
Scott,Sutter,Scott Sutter,ORL,2017,2888,B,17,3,28.81677763,0.235294118,1,0.759345871,-0.458369209,0.240654129,30,18.68586346,4,3.756009965,0.243990035,4.515355836,0.044667404,0.125200332,0.014156125,0.008133001
Felipe,Felipe,Felipe,NYRB,2017,3156,M,37,12,30.56599998,0.297297297,2,1.51524671,0.775935147,0.48475329,30,20.3323128,3,2.990985489,0.009014511,4.506232199,0.040952614,0.099699516,0.01310144,0.000300484
Sacha,Kljestan,Sacha Kljestan,ORL,2018,678,A,13,6,20.83234278,0.461538462,2,2.577763298,-0.63201049,-0.577763298,19,19.29024632,3,1.927326833,1.072673167,4.505090131,0.198289484,0.101438254,-0.044443331,0.056456482
Joao,Plata,Joao Plata,RSL,2018,550,F,17,12,22.62216513,0.294117647,3,2.804287425,0.99143023,0.195712575,17,21.26611071,0,1.696863905,-1.696863905,4.50115133,0.164958084,0.099815524,0.011512504,-0.099815524
Mohammed,Saeid,Mohammed Saeid,CLB,2016,2095,M,20,3,25.00489395,0.5,0,1.084577503,-0.752165352,-1.084577503,37,16.77686502,5,3.400555257,1.599444743,4.48513276,0.054228875,0.091906899,-0.054228875,0.043228236
Thomas,McNamara,Thomas McNamara,NYC,2015,1396,A,23,11,20.8543934,0.086956522,5,2.842975338,0.903457769,2.157024662,16,19.44022434,2,1.626298316,0.373701684,4.469273653,0.123607623,0.101643645,0.093783681,0.023356355
Roland,Lamah,Roland Lamah,FCD,2018,623,A,8,5,17.83213825,0.125,3,1.898448611,0.110371477,1.101551389,15,19.00525479,3,2.564342277,0.435657723,4.462790888,0.237306076,0.170956152,0.137693924,0.029043848
Eric,Ayuk Mbu,Eric Ayuk Mbu,PHI,2015,1402,A,15,5,17.45172557,0.2,2,1.729069195,-0.058782396,0.270930805,12,13.36944881,2,2.714852555,-0.714852555,4.443921751,0.11527128,0.226237713,0.018062054,-0.059571046
Jordan,Hamilton,Jordan Hamilton,TOR,2016,951,F,20,12,16.25589721,0.15,3,2.784511758,-0.35488307,0.215488242,15,24.97493366,1,1.633246835,-0.633246835,4.417758592,0.139225588,0.108883122,0.010774412,-0.042216456
Maurice,Edu,Maurice Edu,PHI,2015,2089,D,22,4,18.78912151,0.409090909,1,3.353052458,-1.643390028,-2.353052458,10,19.80572828,1,1.014152568,-0.014152568,4.367205026,0.152411475,0.101415257,-0.10695693,-0.001415257
Daniel,Salloi,Daniel Salloi,SKC,2018,767,F,26,7,21.00264651,0.230769231,2,2.430205168,0.375593469,-0.430205168,15,20.78353104,4,1.926645531,2.073354469,4.356850699,0.09346943,0.128443035,-0.016546353,0.138223631
John,Goossens,John Goossens,CHI,2016,1347,A,32,11,30.12676262,0.25,3,1.40207589,-0.016792303,1.59792411,29,15.36305519,4,2.921269785,1.078730215,4.323345675,0.043814872,0.100733441,0.049935128,0.037197594
Yohan,Croizet,Yohan Croizet,SKC,2018,514,M,19,6,19.8147152,0.157894737,1,2.536011701,-0.56278437,-1.536011701,14,19.67798839,1,1.775729639,-0.775729639,4.31174134,0.1334743,0.126837831,-0.080842721,-0.05540926
Kevin,Doyle,Kevin Doyle,COL,2015,1573,F,34,13,18.18644378,0.029411765,5,3.744874095,0.912027522,1.255125905,9,24.69375072,0,0.561698778,-0.561698778,4.306572873,0.110143356,0.062410975,0.036915468,-0.062410975
Steven,Gerrard,Steven Gerrard,LAG,2015,1218,M,30,10,24.84305206,0.366666667,2,2.304237286,-0.214647774,-0.304237286,16,21.00675546,3,2.001767922,0.998232078,4.306005208,0.07680791,0.125110495,-0.010141243,0.062389505
Marco,Delgado,Marco Delgado,TOR,2017,2155,M,18,4,23.25359309,0.444444444,3,2.092436001,-0.112658994,0.907563999,27,24.70439594,2,2.201213299,-0.201213299,4.2936493,0.116246445,0.081526418,0.050420222,-0.007452344
Alan,Gordon,Alan Gordon,LAG,2016,800,F,15,6,11.85583359,0.066666667,3,3.098542853,-1.016498592,-0.098542853,5,16.0523276,1,1.16212213,-0.16212213,4.260664983,0.206569524,0.232424426,-0.006569524,-0.032424426
Carlos,Rivas,Carlos Rivas,ORL,2016,883,F,34,7,24.6861722,0.411764706,3,2.320245221,-0.439353844,0.679754779,15,19.02455846,3,1.931518571,1.068481429,4.251763792,0.068242507,0.128767905,0.019992788,0.071232095
Razvan,Cocis,Razvan Cocis,CHI,2016,2026,M,28,10,21.27084131,0.107142857,5,2.104254785,0.822037161,2.895745215,18,23.1087605,2,2.138451827,-0.138451827,4.242706613,0.075151957,0.118802879,0.103419472,-0.007691768
Brek,Shea,Brek Shea,VAN,2017,1414,A,22,8,18.72844379,0.181818182,4,1.803502918,0.986398083,2.196497082,19,16.32835529,2,2.430956238,-0.430956238,4.234459156,0.081977405,0.127945065,0.099840776,-0.022681907
Benoit,Cheyrou,Benoit Cheyrou,TOR,2015,2520,M,33,7,24.83089615,0.424242424,1,2.115771196,0.032767396,-1.115771196,20,20.89715807,3,2.110537212,0.889462788,4.226308409,0.064114279,0.105526861,-0.033811248,0.044473139
Khiry,Shelton,Khiry Shelton,SKC,2018,790,F,21,5,17.59259667,0.285714286,0,3.05956275,-1.710003547,-3.05956275,11,19.40060455,2,1.163171457,0.836828543,4.222734206,0.145693464,0.10574286,-0.145693464,0.076075322
Jelle,Van Damme,Jelle Van Damme,LAG,2016,2576,D,24,2,17.57831632,0.166666667,0,1.489935715,-1.411776707,-1.489935715,9,14.82481415,2,2.719252341,-0.719252341,4.209188056,0.062080655,0.302139149,-0.062080655,-0.079916927
Gilberto,Gilberto,Gilberto,CHI,2015,713,F,37,14,19.02495689,0.216216216,5,3.348435848,1.042965654,1.651564152,7,19.32627996,1,0.857167775,0.142832225,4.205603622,0.090498266,0.122452539,0.044636869,0.020404604
Dominic,Oduro,Dominic Oduro,MTL,2017,1513,A,26,10,18.73297196,0.076923077,1,2.739988213,-1.025695422,-1.739988213,15,21.75636542,0,1.452512335,-1.452512335,4.192500547,0.105384162,0.096834156,-0.066922624,-0.096834156
Will,Johnson,Will Johnson,ORL,2017,2171,M,32,12,25.34354244,0.3125,2,1.888678494,-0.216878611,0.111321506,23,22.04427613,3,2.297184954,0.702815046,4.185863448,0.059021203,0.099877607,0.003478797,0.030557176
Kelvin,Leerdam,Kelvin Leerdam,SEA,2017,1362,B,16,2,17.45783148,0.1875,1,1.393598387,-0.469933143,-0.393598387,18,16.59265997,1,2.787417986,-1.787417986,4.181016373,0.087099899,0.154856555,-0.024599899,-0.099300999
Kekuta,Manneh,Kekuta Manneh,VAN,2016,1180,A,36,18,22.81844671,0.333333333,5,2.616661386,-0.055102418,2.383338614,12,18.73555999,2,1.561896356,0.438103644,4.178557742,0.072685039,0.13015803,0.06620385,0.036508637
Taylor,Kemp,Taylor Kemp,DCU,2015,2390,B,7,2,29.77834036,0.857142857,1,0.323589472,0.107851597,0.676410528,31,13.9736637,5,3.8547001,1.1452999,4.178289571,0.046227067,0.124345165,0.096630075,0.036945158
Shea,Salinas,Shea Salinas,SJE,2016,1372,M,18,8,21.69377054,0.222222222,1,1.42511956,0.824158534,-0.42511956,24,13.64033808,5,2.751620532,2.248379468,4.176740092,0.079173309,0.114650856,-0.023617753,0.093682478
Luke,Mulholland,Luke Mulholland,RSL,2015,2435,M,26,8,25.40918511,0.230769231,3,1.644178093,0.261184183,1.355821907,18,19.97628573,1,2.531222808,-1.531222808,4.175400901,0.063237619,0.140623489,0.052146996,-0.085067934
Cristian,Penilla,Cristian Penilla,NER,2018,762,A,26,8,21.67845088,0.230769231,2,1.646305631,-0.610655883,0.353694369,14,16.71503551,4,2.5050712,1.4949288,4.151376831,0.063319447,0.178933657,0.01360363,0.106780629
Lucas,Melano,Lucas Melano,POR,2015,760,A,27,9,18.08521014,0.148148148,1,3.202681952,-0.634112853,-2.202681952,10,19.2730511,3,0.911814109,2.088185891,4.114496061,0.11861785,0.091181411,-0.081580813,0.208818589
Steve,Birnbaum,Steve Birnbaum,DCU,2017,2366,D,23,3,12.74689526,0.086956522,0,2.731704921,-2.637653774,-2.731704921,9,14.68646032,0,1.365627024,-1.365627024,4.097331945,0.118769779,0.151736336,-0.118769779,-0.151736336
Patrick,Nyarko,Patrick Nyarko,DCU,2017,1071,A,18,7,17.64715825,0.222222222,1,2.004908349,-0.332501448,-1.004908349,17,20.75057024,2,2.068418672,-0.068418672,4.073327021,0.111383797,0.121671687,-0.055828242,-0.004024628
Keegan,Rosenberry,Keegan Rosenberry,PHI,2016,3239,B,21,6,19.08974259,0.19047619,2,1.905810539,-0.092823197,0.094189461,27,20.54296235,0,2.160621277,-2.160621277,4.066431816,0.090752883,0.08002301,0.004485212,-0.08002301
Ben,Sweat,Ben Sweat,NYC,2017,2298,B,15,2,21.45729506,0.333333333,1,1.125711278,-0.858389112,-0.125711278,23,18.75317693,6,2.931879215,3.068120785,4.057590494,0.075047419,0.127473009,-0.008380752,0.133396556
Graham,Zusi,Graham Zusi,SKC,2018,967,B,17,5,27.0834372,0.235294118,2,1.154675706,0.984746262,0.845324294,22,17.84346619,0,2.898957005,-2.898957005,4.053632712,0.0679221,0.131770773,0.049724958,-0.131770773
Kyle,Beckerman,Kyle Beckerman,RSL,2017,2361,M,33,13,26.87203478,0.272727273,4,1.682948093,2.051313712,2.317051907,27,23.51164645,0,2.362521163,-2.362521163,4.045469256,0.050998427,0.087500784,0.070213694,-0.087500784
Kekuta,Manneh,Kekuta Manneh,"VAN, CLB",2017,1035,A,29,11,24.96213854,0.206896552,4,2.375021313,0.323444249,1.624978687,15,15.61744546,3,1.670011113,1.329988887,4.045032426,0.081897287,0.111334074,0.056033748,0.088665926
Dairon,Asprilla,Dairon Asprilla,POR,2015,1098,A,27,6,20.08431151,0.074074074,1,1.946728495,-0.815384829,-0.946728495,12,18.70129334,2,2.093535722,-0.093535722,4.040264216,0.072101055,0.17446131,-0.035064018,-0.007794643
Ricardo,Clark,Ricardo Clark,HOU,2016,2695,M,43,13,21.40034854,0.302325581,4,3.176076566,-0.53672967,0.823923434,16,24.48560965,2,0.860040198,1.139959802,4.036116763,0.073862246,0.053752512,0.01916101,0.071247488
Harrison,Afful,Harrison Afful,CLB,2017,1879,B,16,2,28.42005601,0.625,0,0.622327155,-0.288596511,-0.622327155,23,17.9895633,0,3.410752636,-3.410752636,4.033079791,0.038895447,0.148293593,-0.038895447,-0.148293593
Oscar,Boniek Garcia,Oscar Boniek Garcia,HOU,2015,1519,M,7,4,17.87957469,0.571428571,3,1.551410436,0.169251696,1.448589564,30,21.04850887,3,2.481421524,0.518578476,4.03283196,0.221630062,0.082714051,0.206941366,0.017285949
Albert,Rusnak,Albert Rusnak,RSL,2018,864,A,20,7,23.57333984,0.4,2,2.002228786,-0.062873191,-0.002228786,31,17.45008571,2,2.005141042,-0.005141042,4.007369828,0.100111439,0.064681969,-0.000111439,-0.00016584
Clarence,Goodson,Clarence Goodson,SJE,2015,2541,D,20,7,12.72199023,0.2,2,2.350953356,-0.662037723,-0.350953356,8,15.12727081,2,1.646965746,0.353034254,3.997919103,0.117547668,0.205870718,-0.017547668,0.044129282
Harry,Shipp,Harry Shipp,MTL,2016,1661,A,25,6,24.91129387,0.16,2,1.800898453,0.048592802,0.199101547,28,21.82497719,3,2.191023419,0.808976581,3.991921872,0.072035938,0.078250836,0.007964062,0.028892021
Baggio,Husidic,Baggio Husidic,LAG,2015,2019,M,21,5,19.29969306,0.333333333,2,2.430961613,-1.197029823,-0.430961613,19,23.1711466,3,1.556918726,1.443081274,3.987880338,0.115760077,0.081943091,-0.020521982,0.075951646
Sean,Davis,Sean Davis,NYRB,2017,1897,M,28,10,23.56709401,0.25,2,2.063447381,-0.103584035,-0.063447381,29,24.27284873,2,1.917512818,0.082487182,3.9809602,0.073694549,0.066121132,-0.002265978,0.002844386
Deshorn,Brown,Deshorn Brown,DCU,2017,833,F,22,9,17.22359183,0.181818182,2,3.107280185,-0.734826529,-1.107280185,7,18.69229667,1,0.860428761,0.139571239,3.967708945,0.141240008,0.122918394,-0.050330917,0.019938748
Marco,Donadel,Marco Donadel,MTL,2015,2087,M,19,8,34.75639272,0.526315789,1,0.554180538,0.029471239,0.445819462,47,17.57824505,5,3.352782167,1.647217833,3.906962705,0.029167397,0.071335791,0.023464182,0.035047188
Brek,Shea,Brek Shea,ORL,2016,2143,B,27,9,21.52655256,0.185185185,3,2.158821418,-0.474838783,0.841178582,16,19.06420522,2,1.730473878,0.269526122,3.889295296,0.079956349,0.108154617,0.031154762,0.016845383
Atiba,Harris,Atiba Harris,FCD,2016,2102,B,17,5,22.9324132,0.352941176,1,1.597816372,-0.020229063,-0.597816372,16,19.11216231,2,2.291116542,-0.291116542,3.888932914,0.093989198,0.143194784,-0.035165669,-0.018194784
